Timecode List:,00:00:06.974,00:00:09.610,00:00:12.079,00:00:14.047,00:00:20.387,00:00:21.521,00:00:23.257,00:00:24.524,00:00:25.526,00:00:26.860,00:00:28.195,00:00:29.530,00:00:32.566,00:00:34.201,00:00:37.170,00:00:38.772,00:00:39.973,00:00:40.874,00:00:41.942,00:00:46.613,00:00:51.852,00:00:53.954,00:00:54.988,00:00:56.657,00:00:58.792,00:01:00.127,00:01:04.231,00:01:05.933,00:01:07.567,00:01:09.136,00:01:11.872,00:01:14.708,00:01:16.310,00:01:17.678,00:01:19.313,00:01:24.585,00:01:25.619,00:01:26.219,00:01:26.920,00:01:28.488,00:01:29.990,00:01:31.425,00:01:33.660,00:01:34.561,00:01:36.229,00:01:37.264,00:01:37.864,00:01:39.633,00:01:41.201,00:01:43.303,00:01:46.239,00:01:47.674,00:01:48.675,00:01:50.377,00:01:53.714,00:01:55.248,00:01:56.550,00:01:57.651,00:01:59.920,00:02:01.321,00:02:03.423,00:02:06.026,00:02:06.827,00:02:09.329,00:02:11.598,00:02:15.202,00:02:16.370,00:02:19.306,00:02:21.642,00:02:23.443,00:02:24.344,00:02:25.278,00:02:27.748,00:02:29.816,00:02:30.884,00:02:31.485,00:02:34.621,00:02:35.922,00:02:36.590,00:02:38.692,00:02:39.860,00:02:41.828,00:02:44.297,00:02:45.499,00:02:46.800,00:02:47.868,00:02:49.336,00:02:50.804,00:02:51.838,00:02:52.673,00:02:55.409,00:02:57.611,00:02:58.845,00:02:59.946,00:03:00.747,00:03:01.815,00:03:02.816,00:03:03.950,00:03:05.886,00:03:07.287,00:03:08.822,00:03:12.192,00:03:13.226,00:03:13.994,00:03:14.828,00:03:15.529,00:03:16.463,00:03:17.097,00:03:21.768,00:03:26.540,00:03:30.143,00:03:32.012,00:03:33.814,00:03:34.648,00:03:37.017,00:03:38.318,00:03:39.486,00:03:41.221,00:03:44.357,00:03:45.058,00:03:46.059,00:03:46.960,00:03:48.795,00:03:50.397,00:03:51.898,00:03:55.936,00:03:57.604,00:03:58.305,00:03:59.906,00:04:02.275,00:04:04.544,00:04:05.245,00:04:05.912,00:04:07.147,00:04:08.115,00:04:09.349,00:04:10.150,00:04:11.184,00:04:13.186,00:04:14.988,00:04:17.357,00:04:19.559,00:04:21.528,00:04:22.729,00:04:25.799,00:04:28.702,00:04:31.238,00:04:32.305,00:04:32.939,00:04:33.640,00:04:35.609,00:04:37.944,00:04:40.080,00:04:41.248,00:04:43.083,00:04:47.053,00:04:54.728,00:04:55.996,00:04:57.230,00:04:59.432,00:05:00.333,00:05:01.301,00:05:04.604,00:05:06.339,00:05:08.608,00:05:10.210,00:05:12.078,00:05:15.148,00:05:17.050,00:05:19.019,00:05:20.086,00:05:22.255,00:05:23.323,00:05:24.691,00:05:27.227,00:05:29.596,00:05:31.031,00:05:32.199,00:05:33.767,00:05:34.834,00:05:35.936,00:05:37.204,00:05:39.372,00:05:46.780,00:05:49.716,00:05:51.184,00:05:53.420,00:05:57.524,00:05:58.758,00:06:00.227,00:06:08.101,00:06:10.103,00:06:10.904,00:06:13.573,00:06:18.378,00:06:20.180,00:06:22.349,00:06:24.351,00:06:26.286,00:06:27.320,00:06:29.689,00:06:33.460,00:06:37.230,00:06:38.865,00:06:42.302,00:06:45.138,00:06:48.174,00:06:49.309,00:06:53.980,00:06:55.181,00:06:58.918,00:07:02.956,00:07:04.391,00:07:05.358,00:07:06.192,00:07:07.360,00:07:10.196,00:07:13.633,00:07:15.635,00:07:16.870,00:07:17.804,00:07:20.974,00:07:24.778,00:07:32.385,00:07:33.620,00:07:34.854,00:07:35.755,00:07:36.456,00:07:37.490,00:07:39.092,00:07:40.160,00:07:40.827,00:07:42.996,00:07:44.798,00:07:46.299,00:07:47.300,00:07:50.270,00:07:51.671,00:07:53.306,00:07:54.774,00:07:56.209,00:07:57.477,00:07:58.812,00:07:59.813,00:08:01.448,00:08:02.215,00:08:03.283,00:08:04.284,00:08:05.385,00:08:08.121,00:08:12.025,00:08:14.561,00:08:15.795,00:08:18.465,00:08:19.466,00:08:20.834,00:08:22.769,00:08:24.270,00:08:27.040,00:08:27.907,00:08:28.775,00:08:29.642,00:08:30.510,00:08:32.345,00:08:33.446,00:08:34.447,00:08:35.315,00:08:36.516,00:08:37.384,00:08:39.219,00:08:41.388,00:08:42.555,00:08:43.623,00:08:44.824,00:08:45.492,00:08:47.494,00:08:48.094,00:08:49.763,00:08:50.630,00:08:51.231,00:08:52.298,00:08:54.034,00:08:55.135,00:08:57.537,00:08:59.239,00:09:00.740,00:09:02.642,00:09:03.443,00:09:04.144,00:09:05.011,00:09:06.746,00:09:08.248,00:09:10.750,00:09:11.684,00:09:14.521,00:09:15.889,00:09:16.956,00:09:18.425,00:09:19.726,00:09:21.961,00:09:22.962,00:09:24.931,00:09:25.999,00:09:27.534,00:09:28.334,00:09:29.702,00:09:30.603,00:09:31.438,00:09:32.539,00:09:33.440,00:09:34.407,00:09:36.142,00:09:37.177,00:09:38.478,00:09:39.846,00:09:43.450,00:09:44.617,00:09:46.619,00:09:48.822,00:09:49.923,00:09:51.257,00:09:52.692,00:09:54.227,00:09:55.929,00:09:56.830,00:09:57.897,00:09:59.599,00:10:00.767,00:10:01.801,00:10:02.702,00:10:03.670,00:10:05.505,00:10:06.406,00:10:09.542,00:10:12.011,00:10:12.712,00:10:14.214,00:10:16.015,00:10:17.550,00:10:19.052,00:10:20.720,00:10:22.355,00:10:24.324,00:10:25.525,00:10:27.327,00:10:31.664,00:10:34.334,00:10:35.168,00:10:37.871,00:10:38.838,00:10:40.340,00:10:41.241,00:10:41.941,00:10:42.876,00:10:43.910,00:10:45.979,00:10:46.980,00:10:47.947,00:10:49.949,00:10:51.217,00:10:58.758,00:10:59.759,00:11:01.594,00:11:02.929,00:11:05.632,00:11:07.300,00:11:10.169,00:11:19.212,00:11:21.047,00:11:23.049,00:11:24.183,00:11:25.585,00:11:28.488,00:11:30.490,00:11:31.357,00:11:34.027,00:11:37.630,00:11:40.733,00:11:42.068,00:11:44.537,00:11:46.973,00:11:47.807,00:11:48.808,00:11:49.709,00:11:50.643,00:11:51.611,00:11:52.312,00:11:53.413,00:11:55.348,00:11:55.949,00:11:57.116,00:11:57.850,00:11:59.886,00:12:00.920,00:12:02.155,00:12:03.089,00:12:05.491,00:12:06.726,00:12:07.894,00:12:09.295,00:12:11.464,00:12:12.765,00:12:13.900,00:12:15.969,00:12:19.305,00:12:21.107,00:12:22.508,00:12:24.310,00:12:27.647,00:12:28.481,00:12:29.616,00:12:30.583,00:12:31.417,00:12:32.885,00:12:34.587,00:12:35.888,00:12:37.390,00:12:38.524,00:12:39.359,00:12:40.293,00:12:41.661,00:12:42.695,00:12:43.496,00:12:44.330,00:12:45.932,00:12:47.900,00:12:50.470,00:12:52.372,00:12:53.106,00:12:54.407,00:12:55.241,00:12:56.275,00:12:58.311,00:12:59.512,00:13:01.047,00:13:04.017,00:13:07.820,00:13:09.122,00:13:13.059,00:13:15.328,00:13:19.065,00:13:21.267,00:13:24.804,00:13:26.673,00:13:27.540,00:13:29.275,00:13:30.610,00:13:33.513,00:13:35.181,00:13:37.750,00:13:39.585,00:13:40.787,00:13:41.521,00:13:42.588,00:13:43.523,00:13:44.857,00:13:45.958,00:13:48.061,00:13:48.995,00:13:49.829,00:13:50.897,00:13:51.698,00:13:53.032,00:13:56.302,00:13:58.771,00:14:00.673,00:14:02.341,00:14:04.744,00:14:05.745,00:14:06.913,00:14:07.747,00:14:08.981,00:14:10.283,00:14:12.752,00:14:13.953,00:14:15.388,00:14:16.456,00:14:17.757,00:14:18.658,00:14:19.926,00:14:24.530,00:14:26.299,00:14:29.168,00:14:30.436,00:14:32.371,00:14:33.706,00:14:36.242,00:14:37.710,00:14:38.811,00:14:39.612,00:14:41.214,00:14:46.052,00:14:48.388,00:14:52.425,00:14:55.695,00:14:56.662,00:14:58.698,00:15:00.233,00:15:01.768,00:15:03.202,00:15:05.638,00:15:08.408,00:15:09.475,00:15:13.479,00:15:14.847,00:15:15.948,00:15:16.916,00:15:18.518,00:15:20.253,00:15:21.120,00:15:22.688,00:15:23.856,00:15:25.291,00:15:26.659,00:15:28.494,00:15:35.134,00:15:37.236,00:15:38.671,00:15:40.306,00:15:47.647,00:15:49.549,00:15:54.153,00:15:55.755,00:15:57.089,00:15:58.391,00:15:59.959,00:16:01.694,00:16:02.595,00:16:03.529,00:16:04.430,00:16:11.304,00:16:12.572,00:16:14.173,00:16:24.350,00:16:25.685,00:16:26.719,00:16:28.254,00:16:29.155,00:16:30.556,00:16:37.697,00:16:39.565,00:16:42.268,00:16:47.306,00:16:51.143,00:17:04.824,00:17:11.063,00:17:12.832,00:17:14.300,00:17:15.067,00:17:16.168,00:17:17.203,00:17:27.780,00:17:30.082,00:17:33.819,00:17:34.587
Scene Number,Start Frame,Start Timecode,Start Time (seconds),End Frame,End Timecode,End Time (seconds),Length (frames),Length (timecode),Length (seconds)
99,5514,00:03:03.950,183.950,5571,00:03:05.886,185.886,58,00:00:01.935,1.935
100,5572,00:03:05.886,185.886,5613,00:03:07.287,187.287,42,00:00:01.401,1.401
101,5614,00:03:07.287,187.287,5659,00:03:08.822,188.822,46,00:00:01.535,1.535
102,5660,00:03:08.822,188.822,5760,00:03:12.192,192.192,101,00:00:03.370,3.370
103,5761,00:03:12.192,192.192,5791,00:03:13.226,193.226,31,00:00:01.034,1.034
104,5792,00:03:13.226,193.226,5814,00:03:13.994,193.994,23,00:00:00.767,0.767
105,5815,00:03:13.994,193.994,5839,00:03:14.828,194.828,25,00:00:00.834,0.834
106,5840,00:03:14.828,194.828,5860,00:03:15.529,195.529,21,00:00:00.701,0.701
107,5861,00:03:15.529,195.529,5888,00:03:16.463,196.463,28,00:00:00.934,0.934
108,5889,00:03:16.463,196.463,5907,00:03:17.097,197.097,19,00:00:00.634,0.634
109,5908,00:03:17.097,197.097,6047,00:03:21.768,201.768,140,00:00:04.671,4.671
110,6048,00:03:21.768,201.768,6190,00:03:26.540,206.540,143,00:00:04.771,4.771
111,6191,00:03:26.540,206.540,6298,00:03:30.143,210.143,108,00:00:03.604,3.604
112,6299,00:03:30.143,210.143,6354,00:03:32.012,212.012,56,00:00:01.869,1.869
113,6355,00:03:32.012,212.012,6408,00:03:33.814,213.814,54,00:00:01.802,1.802
114,6409,00:03:33.814,213.814,6433,00:03:34.648,214.648,25,00:00:00.834,0.834
115,6434,00:03:34.648,214.648,6504,00:03:37.017,217.017,71,00:00:02.369,2.369
116,6505,00:03:37.017,217.017,6543,00:03:38.318,218.318,39,00:00:01.301,1.301
117,6544,00:03:38.318,218.318,6578,00:03:39.486,219.486,35,00:00:01.168,1.168
118,6579,00:03:39.486,219.486,6630,00:03:41.221,221.221,52,00:00:01.735,1.735
119,6631,00:03:41.221,221.221,6724,00:03:44.357,224.357,94,00:00:03.136,3.136
120,6725,00:03:44.357,224.357,6745,00:03:45.058,225.058,21,00:00:00.701,0.701
121,6746,00:03:45.058,225.058,6775,00:03:46.059,226.059,30,00:00:01.001,1.001
122,6776,00:03:46.059,226.059,6802,00:03:46.960,226.960,27,00:00:00.901,0.901
123,6803,00:03:46.960,226.960,6857,00:03:48.795,228.795,55,00:00:01.835,1.835
124,6858,00:03:48.795,228.795,6905,00:03:50.397,230.397,48,00:00:01.602,1.602
125,6906,00:03:50.397,230.397,6950,00:03:51.898,231.898,45,00:00:01.502,1.502
126,6951,00:03:51.898,231.898,7071,00:03:55.936,235.936,121,00:00:04.037,4.037
127,7072,00:03:55.936,235.936,7121,00:03:57.604,237.604,50,00:00:01.668,1.668
128,7122,00:03:57.604,237.604,7142,00:03:58.305,238.305,21,00:00:00.701,0.701
129,7143,00:03:58.305,238.305,7190,00:03:59.906,239.906,48,00:00:01.602,1.602
130,7191,00:03:59.906,239.906,7261,00:04:02.275,242.275,71,00:00:02.369,2.369
131,7262,00:04:02.275,242.275,7329,00:04:04.544,244.544,68,00:00:02.269,2.269
132,7330,00:04:04.544,244.544,7350,00:04:05.245,245.245,21,00:00:00.701,0.701
133,7351,00:04:05.245,245.245,7370,00:04:05.912,245.912,20,00:00:00.667,0.667
134,7371,00:04:05.912,245.912,7407,00:04:07.147,247.147,37,00:00:01.235,1.235
135,7408,00:04:07.147,247.147,7436,00:04:08.115,248.115,29,00:00:00.968,0.968
136,7437,00:04:08.115,248.115,7473,00:04:09.349,249.349,37,00:00:01.235,1.235
137,7474,00:04:09.349,249.349,7497,00:04:10.150,250.150,24,00:00:00.801,0.801
138,7498,00:04:10.150,250.150,7528,00:04:11.184,251.184,31,00:00:01.034,1.034
139,7529,00:04:11.184,251.184,7588,00:04:13.186,253.186,60,00:00:02.002,2.002
140,7589,00:04:13.186,253.186,7642,00:04:14.988,254.988,54,00:00:01.802,1.802
141,7643,00:04:14.988,254.988,7713,00:04:17.357,257.357,71,00:00:02.369,2.369
142,7714,00:04:17.357,257.357,7779,00:04:19.559,259.559,66,00:00:02.202,2.202
143,7780,00:04:19.559,259.559,7838,00:04:21.528,261.528,59,00:00:01.969,1.969
144,7839,00:04:21.528,261.528,7874,00:04:22.729,262.729,36,00:00:01.201,1.201
145,7875,00:04:22.729,262.729,7966,00:04:25.799,265.799,92,00:00:03.070,3.070
146,7967,00:04:25.799,265.799,8053,00:04:28.702,268.702,87,00:00:02.903,2.903
147,8054,00:04:28.702,268.702,8129,00:04:31.238,271.238,76,00:00:02.536,2.536
148,8130,00:04:31.238,271.238,8161,00:04:32.305,272.305,32,00:00:01.068,1.068
149,8162,00:04:32.305,272.305,8180,00:04:32.939,272.939,19,00:00:00.634,0.634
150,8181,00:04:32.939,272.939,8201,00:04:33.640,273.640,21,00:00:00.701,0.701
151,8202,00:04:33.640,273.640,8260,00:04:35.609,275.609,59,00:00:01.969,1.969
152,8261,00:04:35.609,275.609,8330,00:04:37.944,277.944,70,00:00:02.336,2.336
153,8331,00:04:37.944,277.944,8394,00:04:40.080,280.080,64,00:00:02.135,2.135
154,8395,00:04:40.080,280.080,8429,00:04:41.248,281.248,35,00:00:01.168,1.168
155,8430,00:04:41.248,281.248,8484,00:04:43.083,283.083,55,00:00:01.835,1.835
156,8485,00:04:43.083,283.083,8603,00:04:47.053,287.053,119,00:00:03.971,3.971
157,8604,00:04:47.053,287.053,8833,00:04:54.728,294.728,230,00:00:07.674,7.674
158,8834,00:04:54.728,294.728,8871,00:04:55.996,295.996,38,00:00:01.268,1.268
159,8872,00:04:55.996,295.996,8908,00:04:57.230,297.230,37,00:00:01.235,1.235
160,8909,00:04:57.230,297.230,8974,00:04:59.432,299.432,66,00:00:02.202,2.202
161,8975,00:04:59.432,299.432,9001,00:05:00.333,300.333,27,00:00:00.901,0.901
162,9002,00:05:00.333,300.333,9030,00:05:01.301,301.301,29,00:00:00.968,0.968
163,9031,00:05:01.301,301.301,9129,00:05:04.604,304.604,99,00:00:03.303,3.303
164,9130,00:05:04.604,304.604,9181,00:05:06.339,306.339,52,00:00:01.735,1.735
165,9182,00:05:06.339,306.339,9249,00:05:08.608,308.608,68,00:00:02.269,2.269
166,9250,00:05:08.608,308.608,9297,00:05:10.210,310.210,48,00:00:01.602,1.602
167,9298,00:05:10.210,310.210,9353,00:05:12.078,312.078,56,00:00:01.869,1.869
168,9354,00:05:12.078,312.078,9445,00:05:15.148,315.148,92,00:00:03.070,3.070
169,9446,00:05:15.148,315.148,9502,00:05:17.050,317.050,57,00:00:01.902,1.902
170,9503,00:05:17.050,317.050,9561,00:05:19.019,319.019,59,00:00:01.969,1.969
171,9562,00:05:19.019,319.019,9593,00:05:20.086,320.086,32,00:00:01.068,1.068
172,9594,00:05:20.086,320.086,9658,00:05:22.255,322.255,65,00:00:02.169,2.169
173,9659,00:05:22.255,322.255,9690,00:05:23.323,323.323,32,00:00:01.068,1.068
174,9691,00:05:23.323,323.323,9731,00:05:24.691,324.691,41,00:00:01.368,1.368
175,9732,00:05:24.691,324.691,9807,00:05:27.227,327.227,76,00:00:02.536,2.536
176,9808,00:05:27.227,327.227,9878,00:05:29.596,329.596,71,00:00:02.369,2.369
177,9879,00:05:29.596,329.596,9921,00:05:31.031,331.031,43,00:00:01.435,1.435
178,9922,00:05:31.031,331.031,9956,00:05:32.199,332.199,35,00:00:01.168,1.168
179,9957,00:05:32.199,332.199,10003,00:05:33.767,333.767,47,00:00:01.568,1.568
180,10004,00:05:33.767,333.767,10035,00:05:34.834,334.834,32,00:00:01.068,1.068
181,10036,00:05:34.834,334.834,10068,00:05:35.936,335.936,33,00:00:01.101,1.101
182,10069,00:05:35.936,335.936,10106,00:05:37.204,337.204,38,00:00:01.268,1.268
183,10107,00:05:37.204,337.204,10171,00:05:39.372,339.372,65,00:00:02.169,2.169
184,10172,00:05:39.372,339.372,10393,00:05:46.780,346.780,222,00:00:07.407,7.407
185,10394,00:05:46.780,346.780,10481,00:05:49.716,349.716,88,00:00:02.936,2.936
186,10482,00:05:49.716,349.716,10525,00:05:51.184,351.184,44,00:00:01.468,1.468
187,10526,00:05:51.184,351.184,10592,00:05:53.420,353.420,67,00:00:02.236,2.236
188,10593,00:05:53.420,353.420,10715,00:05:57.524,357.524,123,00:00:04.104,4.104
189,10716,00:05:57.524,357.524,10752,00:05:58.758,358.758,37,00:00:01.235,1.235
190,10753,00:05:58.758,358.758,10796,00:06:00.227,360.227,44,00:00:01.468,1.468
191,10797,00:06:00.227,360.227,11032,00:06:08.101,368.101,236,00:00:07.875,7.875
192,11033,00:06:08.101,368.101,11092,00:06:10.103,370.103,60,00:00:02.002,2.002
193,11093,00:06:10.103,370.103,11116,00:06:10.904,370.904,24,00:00:00.801,0.801
194,11117,00:06:10.904,370.904,11196,00:06:13.573,373.573,80,00:00:02.669,2.669
195,11197,00:06:13.573,373.573,11340,00:06:18.378,378.378,144,00:00:04.805,4.805
196,11341,00:06:18.378,378.378,11394,00:06:20.180,380.180,54,00:00:01.802,1.802
197,11395,00:06:20.180,380.180,11459,00:06:22.349,382.349,65,00:00:02.169,2.169
198,11460,00:06:22.349,382.349,11519,00:06:24.351,384.351,60,00:00:02.002,2.002
199,11520,00:06:24.351,384.351,11577,00:06:26.286,386.286,58,00:00:01.935,1.935
200,11578,00:06:26.286,386.286,11608,00:06:27.320,387.320,31,00:00:01.034,1.034
201,11609,00:06:27.320,387.320,11679,00:06:29.689,389.689,71,00:00:02.369,2.369
202,11680,00:06:29.689,389.689,11792,00:06:33.460,393.460,113,00:00:03.770,3.770
203,11793,00:06:33.460,393.460,11905,00:06:37.230,397.230,113,00:00:03.770,3.770
204,11906,00:06:37.230,397.230,11954,00:06:38.865,398.865,49,00:00:01.635,1.635
205,11955,00:06:38.865,398.865,12057,00:06:42.302,402.302,103,00:00:03.437,3.437
206,12058,00:06:42.302,402.302,12142,00:06:45.138,405.138,85,00:00:02.836,2.836
207,12143,00:06:45.138,405.138,12233,00:06:48.174,408.174,91,00:00:03.036,3.036
208,12234,00:06:48.174,408.174,12267,00:06:49.309,409.309,34,00:00:01.134,1.134
209,12268,00:06:49.309,409.309,12407,00:06:53.980,413.980,140,00:00:04.671,4.671
210,12408,00:06:53.980,413.980,12443,00:06:55.181,415.181,36,00:00:01.201,1.201
211,12444,00:06:55.181,415.181,12555,00:06:58.918,418.918,112,00:00:03.737,3.737
212,12556,00:06:58.918,418.918,12676,00:07:02.956,422.956,121,00:00:04.037,4.037
213,12677,00:07:02.956,422.956,12719,00:07:04.391,424.391,43,00:00:01.435,1.435
214,12720,00:07:04.391,424.391,12748,00:07:05.358,425.358,29,00:00:00.968,0.968
215,12749,00:07:05.358,425.358,12773,00:07:06.192,426.192,25,00:00:00.834,0.834
216,12774,00:07:06.192,426.192,12808,00:07:07.360,427.360,35,00:00:01.168,1.168
217,12809,00:07:07.360,427.360,12893,00:07:10.196,430.196,85,00:00:02.836,2.836
218,12894,00:07:10.196,430.196,12996,00:07:13.633,433.633,103,00:00:03.437,3.437
219,12997,00:07:13.633,433.633,13056,00:07:15.635,435.635,60,00:00:02.002,2.002
220,13057,00:07:15.635,435.635,13093,00:07:16.870,436.870,37,00:00:01.235,1.235
221,13094,00:07:16.870,436.870,13121,00:07:17.804,437.804,28,00:00:00.934,0.934
222,13122,00:07:17.804,437.804,13216,00:07:20.974,440.974,95,00:00:03.170,3.170
223,13217,00:07:20.974,440.974,13330,00:07:24.778,444.778,114,00:00:03.804,3.804
224,13331,00:07:24.778,444.778,13558,00:07:32.385,452.385,228,00:00:07.608,7.608
225,13559,00:07:32.385,452.385,13595,00:07:33.620,453.620,37,00:00:01.235,1.235
226,13596,00:07:33.620,453.620,13632,00:07:34.854,454.854,37,00:00:01.235,1.235
227,13633,00:07:34.854,454.854,13659,00:07:35.755,455.755,27,00:00:00.901,0.901
228,13660,00:07:35.755,455.755,13680,00:07:36.456,456.456,21,00:00:00.701,0.701
229,13681,00:07:36.456,456.456,13711,00:07:37.490,457.490,31,00:00:01.034,1.034
230,13712,00:07:37.490,457.490,13759,00:07:39.092,459.092,48,00:00:01.602,1.602
231,13760,00:07:39.092,459.092,13791,00:07:40.160,460.160,32,00:00:01.068,1.068
232,13792,00:07:40.160,460.160,13811,00:07:40.827,460.827,20,00:00:00.667,0.667
233,13812,00:07:40.827,460.827,13876,00:07:42.996,462.996,65,00:00:02.169,2.169
234,13877,00:07:42.996,462.996,13930,00:07:44.798,464.798,54,00:00:01.802,1.802
235,13931,00:07:44.798,464.798,13975,00:07:46.299,466.299,45,00:00:01.502,1.502
236,13976,00:07:46.299,466.299,14005,00:07:47.300,467.300,30,00:00:01.001,1.001
237,14006,00:07:47.300,467.300,14094,00:07:50.270,470.270,89,00:00:02.970,2.970
238,14095,00:07:50.270,470.270,14136,00:07:51.671,471.671,42,00:00:01.401,1.401
239,14137,00:07:51.671,471.671,14185,00:07:53.306,473.306,49,00:00:01.635,1.635
240,14186,00:07:53.306,473.306,14229,00:07:54.774,474.774,44,00:00:01.468,1.468
241,14230,00:07:54.774,474.774,14272,00:07:56.209,476.209,43,00:00:01.435,1.435
242,14273,00:07:56.209,476.209,14310,00:07:57.477,477.477,38,00:00:01.268,1.268
243,14311,00:07:57.477,477.477,14350,00:07:58.812,478.812,40,00:00:01.335,1.335
244,14351,00:07:58.812,478.812,14380,00:07:59.813,479.813,30,00:00:01.001,1.001
245,14381,00:07:59.813,479.813,14429,00:08:01.448,481.448,49,00:00:01.635,1.635
246,14430,00:08:01.448,481.448,14452,00:08:02.215,482.215,23,00:00:00.767,0.767
247,14453,00:08:02.215,482.215,14484,00:08:03.283,483.283,32,00:00:01.068,1.068
248,14485,00:08:03.283,483.283,14514,00:08:04.284,484.284,30,00:00:01.001,1.001
249,14515,00:08:04.284,484.284,14547,00:08:05.385,485.385,33,00:00:01.101,1.101
250,14548,00:08:05.385,485.385,14629,00:08:08.121,488.121,82,00:00:02.736,2.736
251,14630,00:08:08.121,488.121,14746,00:08:12.025,492.025,117,00:00:03.904,3.904
252,14747,00:08:12.025,492.025,14822,00:08:14.561,494.561,76,00:00:02.536,2.536
253,14823,00:08:14.561,494.561,14859,00:08:15.795,495.795,37,00:00:01.235,1.235
254,14860,00:08:15.795,495.795,14939,00:08:18.465,498.465,80,00:00:02.669,2.669
255,14940,00:08:18.465,498.465,14969,00:08:19.466,499.466,30,00:00:01.001,1.001
256,14970,00:08:19.466,499.466,15010,00:08:20.834,500.834,41,00:00:01.368,1.368
257,15011,00:08:20.834,500.834,15068,00:08:22.769,502.769,58,00:00:01.935,1.935
258,15069,00:08:22.769,502.769,15113,00:08:24.270,504.270,45,00:00:01.502,1.502
259,15114,00:08:24.270,504.270,15196,00:08:27.040,507.040,83,00:00:02.769,2.769
260,15197,00:08:27.040,507.040,15222,00:08:27.907,507.907,26,00:00:00.868,0.868
261,15223,00:08:27.907,507.907,15248,00:08:28.775,508.775,26,00:00:00.868,0.868
262,15249,00:08:28.775,508.775,15274,00:08:29.642,509.642,26,00:00:00.868,0.868
263,15275,00:08:29.642,509.642,15300,00:08:30.510,510.510,26,00:00:00.868,0.868
264,15301,00:08:30.510,510.510,15355,00:08:32.345,512.345,55,00:00:01.835,1.835
265,15356,00:08:32.345,512.345,15388,00:08:33.446,513.446,33,00:00:01.101,1.101
266,15389,00:08:33.446,513.446,15418,00:08:34.447,514.447,30,00:00:01.001,1.001
267,15419,00:08:34.447,514.447,15444,00:08:35.315,515.315,26,00:00:00.868,0.868
268,15445,00:08:35.315,515.315,15480,00:08:36.516,516.516,36,00:00:01.201,1.201
269,15481,00:08:36.516,516.516,15506,00:08:37.384,517.384,26,00:00:00.868,0.868
270,15507,00:08:37.384,517.384,15561,00:08:39.219,519.219,55,00:00:01.835,1.835
271,15562,00:08:39.219,519.219,15626,00:08:41.388,521.388,65,00:00:02.169,2.169
272,15627,00:08:41.388,521.388,15661,00:08:42.555,522.555,35,00:00:01.168,1.168
273,15662,00:08:42.555,522.555,15693,00:08:43.623,523.623,32,00:00:01.068,1.068
274,15694,00:08:43.623,523.623,15729,00:08:44.824,524.824,36,00:00:01.201,1.201
275,15730,00:08:44.824,524.824,15749,00:08:45.492,525.492,20,00:00:00.667,0.667
276,15750,00:08:45.492,525.492,15809,00:08:47.494,527.494,60,00:00:02.002,2.002
277,15810,00:08:47.494,527.494,15827,00:08:48.094,528.094,18,00:00:00.601,0.601
278,15828,00:08:48.094,528.094,15877,00:08:49.763,529.763,50,00:00:01.668,1.668
279,15878,00:08:49.763,529.763,15903,00:08:50.630,530.630,26,00:00:00.868,0.868
280,15904,00:08:50.630,530.630,15921,00:08:51.231,531.231,18,00:00:00.601,0.601
281,15922,00:08:51.231,531.231,15953,00:08:52.298,532.298,32,00:00:01.068,1.068
282,15954,00:08:52.298,532.298,16005,00:08:54.034,534.034,52,00:00:01.735,1.735
283,16006,00:08:54.034,534.034,16038,00:08:55.135,535.135,33,00:00:01.101,1.101
284,16039,00:08:55.135,535.135,16110,00:08:57.537,537.537,72,00:00:02.402,2.402
285,16111,00:08:57.537,537.537,16161,00:08:59.239,539.239,51,00:00:01.702,1.702
286,16162,00:08:59.239,539.239,16206,00:09:00.740,540.740,45,00:00:01.502,1.502
287,16207,00:09:00.740,540.740,16263,00:09:02.642,542.642,57,00:00:01.902,1.902
288,16264,00:09:02.642,542.642,16287,00:09:03.443,543.443,24,00:00:00.801,0.801
289,16288,00:09:03.443,543.443,16308,00:09:04.144,544.144,21,00:00:00.701,0.701
290,16309,00:09:04.144,544.144,16334,00:09:05.011,545.011,26,00:00:00.868,0.868
291,16335,00:09:05.011,545.011,16386,00:09:06.746,546.746,52,00:00:01.735,1.735
292,16387,00:09:06.746,546.746,16431,00:09:08.248,548.248,45,00:00:01.502,1.502
293,16432,00:09:08.248,548.248,16506,00:09:10.750,550.750,75,00:00:02.502,2.502
294,16507,00:09:10.750,550.750,16534,00:09:11.684,551.684,28,00:00:00.934,0.934
295,16535,00:09:11.684,551.684,16619,00:09:14.521,554.521,85,00:00:02.836,2.836
296,16620,00:09:14.521,554.521,16660,00:09:15.889,555.889,41,00:00:01.368,1.368
297,16661,00:09:15.889,555.889,16692,00:09:16.956,556.956,32,00:00:01.068,1.068
298,16693,00:09:16.956,556.956,16736,00:09:18.425,558.425,44,00:00:01.468,1.468
299,16737,00:09:18.425,558.425,16775,00:09:19.726,559.726,39,00:00:01.301,1.301
300,16776,00:09:19.726,559.726,16842,00:09:21.961,561.961,67,00:00:02.236,2.236
301,16843,00:09:21.961,561.961,16872,00:09:22.962,562.962,30,00:00:01.001,1.001
302,16873,00:09:22.962,562.962,16931,00:09:24.931,564.931,59,00:00:01.969,1.969
303,16932,00:09:24.931,564.931,16963,00:09:25.999,565.999,32,00:00:01.068,1.068
304,16964,00:09:25.999,565.999,17009,00:09:27.534,567.534,46,00:00:01.535,1.535
